event_id:ID,timestamp,event_type,status,value,cve
EVT-000440,2026-05-01T10:07:20Z,modbus_write,normal,95,
EVT-000441,2026-05-01T10:07:21Z,login,normal,,
EVT-000442,2026-05-01T10:07:22Z,login,normal,,
EVT-000443,2026-05-01T10:07:23Z,http_request,normal,,
EVT-000444,2026-05-01T10:07:24Z,file_access,normal,,
EVT-000445,2026-05-01T10:07:25Z,modbus_write,normal,95,
EVT-000446,2026-05-01T10:07:26Z,file_access,normal,,
EVT-000447,2026-05-01T10:07:27Z,read_sensor,normal,94,
EVT-000448,2026-05-01T10:07:28Z,file_access,normal,,
EVT-000449,2026-05-01T10:07:29Z,modbus_write,normal,57,
EVT-000450,2026-05-01T10:07:30Z,login,normal,,
EVT-000451,2026-05-01T10:07:31Z,login,normal,,
EVT-000452,2026-05-01T10:07:32Z,read_sensor,normal,57,
EVT-000453,2026-05-01T10:07:33Z,login,normal,,
EVT-000454,2026-05-01T10:07:34Z,login,normal,,
EVT-000455,2026-05-01T10:07:35Z,read_sensor,normal,116,
EVT-000456,2026-05-01T10:07:36Z,modbus_write,normal,73,
EVT-000457,2026-05-01T10:07:37Z,file_access,normal,,
EVT-000458,2026-05-01T10:07:38Z,http_request,normal,,
EVT-000459,2026-05-01T10:07:39Z,login,normal,,
EVT-000460,2026-05-01T10:07:40Z,login,normal,,
EVT-000461,2026-05-01T10:07:41Z,modbus_write,normal,113,
EVT-000462,2026-05-01T10:07:42Z,file_access,normal,,
EVT-000463,2026-05-01T10:07:43Z,login,normal,,
EVT-000464,2026-05-01T10:07:44Z,login,normal,,
EVT-000465,2026-05-01T10:07:45Z,file_access,normal,,
EVT-000466,2026-05-01T10:07:46Z,http_request,normal,,
EVT-000467,2026-05-01T10:07:47Z,read_sensor,normal,117,
EVT-000468,2026-05-01T10:07:48Z,http_request,normal,,
EVT-000469,2026-05-01T10:07:49Z,file_access,normal,,
EVT-000470,2026-05-01T10:07:50Z,http_request,normal,,
EVT-000471,2026-05-01T10:07:51Z,read_sensor,normal,54,
EVT-000472,2026-05-01T10:07:52Z,login,normal,,
EVT-000473,2026-05-01T10:07:53Z,file_access,normal,,
EVT-000474,2026-05-01T10:07:54Z,file_access,normal,,
EVT-000475,2026-05-01T10:07:55Z,modbus_write,normal,112,
EVT-000476,2026-05-01T10:07:56Z,http_request,normal,,
EVT-000477,2026-05-01T10:07:57Z,file_access,normal,,
EVT-000478,2026-05-01T10:07:58Z,http_request,normal,,
EVT-000479,2026-05-01T10:07:59Z,http_request,normal,,
EVT-000480,2026-05-01T10:08:00Z,http_request,normal,,
EVT-000481,2026-05-01T10:08:01Z,modbus_write,normal,105,
EVT-000482,2026-05-01T10:08:02Z,file_access,normal,,
EVT-000483,2026-05-01T10:08:03Z,login,normal,,
EVT-000484,2026-05-01T10:08:04Z,login,normal,,
EVT-000485,2026-05-01T10:08:05Z,http_request,normal,,
EVT-000486,2026-05-01T10:08:06Z,file_access,normal,,
EVT-000487,2026-05-01T10:08:07Z,file_access,normal,,
EVT-000488,2026-05-01T10:08:08Z,modbus_write,normal,75,
EVT-000489,2026-05-01T10:08:09Z,file_access,normal,,
EVT-000490,2026-05-01T10:08:10Z,http_request,normal,,
EVT-000491,2026-05-01T10:08:11Z,http_request,normal,,
EVT-000492,2026-05-01T10:08:12Z,login,normal,,
EVT-000493,2026-05-01T10:08:13Z,login,normal,,
EVT-000494,2026-05-01T10:08:14Z,login,normal,,
EVT-000495,2026-05-01T10:08:15Z,file_access,normal,,
EVT-000496,2026-05-01T10:08:16Z,file_access,normal,,
EVT-000497,2026-05-01T10:08:17Z,login,normal,,
EVT-000498,2026-05-01T10:08:18Z,file_access,normal,,
EVT-000499,2026-05-01T10:08:19Z,modbus_write,normal,87,
EVT-000500,2026-05-01T10:08:20Z,file_access,normal,,
EVT-000501,2026-05-01T10:08:21Z,login,normal,,
EVT-000502,2026-05-01T10:08:22Z,login,normal,,
EVT-000503,2026-05-01T10:08:23Z,http_request,normal,,
EVT-000504,2026-05-01T10:08:24Z,read_sensor,normal,75,
EVT-000505,2026-05-01T10:08:25Z,login,normal,,
EVT-000506,2026-05-01T10:08:26Z,modbus_write,normal,41,
EVT-000507,2026-05-01T10:08:27Z,read_sensor,normal,93,
EVT-000508,2026-05-01T10:08:28Z,file_access,normal,,
EVT-000509,2026-05-01T10:08:29Z,modbus_write,normal,57,
EVT-000510,2026-05-01T10:08:30Z,login,normal,,
EVT-000511,2026-05-01T10:08:31Z,login,normal,,
EVT-000512,2026-05-01T10:08:32Z,file_access,normal,,
EVT-000513,2026-05-01T10:08:33Z,http_request,normal,,
EVT-000514,2026-05-01T10:08:34Z,login,normal,,
EVT-000515,2026-05-01T10:08:35Z,modbus_write,normal,114,
EVT-000516,2026-05-01T10:08:36Z,http_request,normal,,
EVT-000517,2026-05-01T10:08:37Z,file_access,normal,,
EVT-000518,2026-05-01T10:08:38Z,read_sensor,normal,92,
EVT-000519,2026-05-01T10:08:39Z,login,normal,,
EVT-000520,2026-05-01T10:08:40Z,modbus_write,normal,59,
EVT-000521,2026-05-01T10:08:41Z,login,normal,,
EVT-000522,2026-05-01T10:08:42Z,file_access,normal,,
EVT-000523,2026-05-01T10:08:43Z,modbus_write,normal,93,
EVT-000524,2026-05-01T10:08:44Z,file_access,normal,,
EVT-000525,2026-05-01T10:08:45Z,modbus_write,normal,50,
EVT-000526,2026-05-01T10:08:46Z,modbus_write,normal,91,
EVT-000527,2026-05-01T10:08:47Z,read_sensor,normal,98,
EVT-000528,2026-05-01T10:08:48Z,read_sensor,normal,113,
EVT-000529,2026-05-01T10:08:49Z,http_request,normal,,
EVT-000530,2026-05-01T10:08:50Z,http_request,normal,,
EVT-000531,2026-05-01T10:08:51Z,file_access,normal,,
EVT-000532,2026-05-01T10:08:52Z,modbus_write,normal,90,
EVT-000533,2026-05-01T10:08:53Z,file_access,normal,,
EVT-000534,2026-05-01T10:08:54Z,modbus_write,normal,89,
EVT-000535,2026-05-01T10:08:55Z,modbus_write,normal,64,
EVT-000536,2026-05-01T10:08:56Z,file_access,normal,,
EVT-000537,2026-05-01T10:08:57Z,read_sensor,normal,107,
EVT-000538,2026-05-01T10:08:58Z,http_request,normal,,
EVT-000539,2026-05-01T10:08:59Z,modbus_write,normal,104,
EVT-000540,2026-05-01T10:09:00Z,http_request,normal,,
EVT-000541,2026-05-01T10:09:01Z,http_request,normal,,
EVT-000542,2026-05-01T10:09:02Z,modbus_write,normal,77,
EVT-000543,2026-05-01T10:09:03Z,file_access,normal,,
EVT-000544,2026-05-01T10:09:04Z,file_access,normal,,
EVT-000545,2026-05-01T10:09:05Z,read_sensor,normal,78,
EVT-000546,2026-05-01T10:09:06Z,file_access,normal,,
EVT-000547,2026-05-01T10:09:07Z,http_request,normal,,
EVT-000548,2026-05-01T10:09:08Z,modbus_write,normal,77,
EVT-000549,2026-05-01T10:09:09Z,file_access,normal,,
EVT-000550,2026-05-01T10:09:10Z,file_access,normal,,
EVT-000551,2026-05-01T10:09:11Z,file_access,normal,,
EVT-000552,2026-05-01T10:09:12Z,file_access,normal,,
EVT-000553,2026-05-01T10:09:13Z,file_access,normal,,
EVT-000554,2026-05-01T10:09:14Z,login,normal,,
EVT-000555,2026-05-01T10:09:15Z,login,normal,,
EVT-000556,2026-05-01T10:09:16Z,file_access,normal,,
EVT-000557,2026-05-01T10:09:17Z,file_access,normal,,
EVT-000558,2026-05-01T10:09:18Z,modbus_write,normal,114,
EVT-000559,2026-05-01T10:09:19Z,modbus_write,normal,65,
EVT-000560,2026-05-01T10:09:20Z,read_sensor,normal,43,
EVT-000561,2026-05-01T10:09:21Z,read_sensor,normal,57,
EVT-000562,2026-05-01T10:09:22Z,read_sensor,normal,69,
EVT-000563,2026-05-01T10:09:23Z,modbus_write,normal,56,
EVT-000564,2026-05-01T10:09:24Z,http_request,normal,,
EVT-000565,2026-05-01T10:09:25Z,modbus_write,normal,64,
EVT-000566,2026-05-01T10:09:26Z,file_access,normal,,
EVT-000567,2026-05-01T10:09:27Z,read_sensor,normal,45,
EVT-000568,2026-05-01T10:09:28Z,http_request,normal,,
EVT-000569,2026-05-01T10:09:29Z,modbus_write,normal,103,
EVT-000570,2026-05-01T10:09:30Z,read_sensor,normal,71,
EVT-000571,2026-05-01T10:09:31Z,login,normal,,
EVT-000572,2026-05-01T10:09:32Z,read_sensor,normal,66,
EVT-000573,2026-05-01T10:09:33Z,read_sensor,normal,118,
EVT-000574,2026-05-01T10:09:34Z,read_sensor,normal,62,
EVT-000575,2026-05-01T10:09:35Z,login,normal,,
EVT-000576,2026-05-01T10:09:36Z,read_sensor,normal,78,
EVT-000577,2026-05-01T10:09:37Z,modbus_write,normal,113,
EVT-000578,2026-05-01T10:09:38Z,file_access,normal,,
EVT-000579,2026-05-01T10:09:39Z,login,normal,,
EVT-000580,2026-05-01T10:09:40Z,modbus_write,normal,103,
EVT-000581,2026-05-01T10:09:41Z,file_access,normal,,
EVT-000582,2026-05-01T10:09:42Z,login,normal,,
EVT-000583,2026-05-01T10:09:43Z,login,normal,,
EVT-000584,2026-05-01T10:09:44Z,read_sensor,normal,45,
EVT-000585,2026-05-01T10:09:45Z,read_sensor,normal,51,
EVT-000586,2026-05-01T10:09:46Z,http_request,normal,,
EVT-000587,2026-05-01T10:09:47Z,read_sensor,normal,87,
EVT-000588,2026-05-01T10:09:48Z,modbus_write,normal,69,
EVT-000589,2026-05-01T10:09:49Z,modbus_write,normal,65,
EVT-000590,2026-05-01T10:09:50Z,modbus_write,normal,92,
EVT-000591,2026-05-01T10:09:51Z,read_sensor,normal,117,
EVT-000592,2026-05-01T10:09:52Z,http_request,normal,,
EVT-000593,2026-05-01T10:09:53Z,login,normal,,
EVT-000594,2026-05-01T10:09:54Z,http_request,normal,,
EVT-000595,2026-05-01T10:09:55Z,login,normal,,
EVT-000596,2026-05-01T10:09:56Z,file_access,normal,,
EVT-000597,2026-05-01T10:09:57Z,http_request,normal,,
EVT-000598,2026-05-01T10:09:58Z,modbus_write,normal,96,
EVT-000599,2026-05-01T10:09:59Z,file_access,normal,,
EVT-000600,2026-05-01T10:10:00Z,modbus_write,normal,51,
EVT-000601,2026-05-01T10:10:01Z,login,normal,,
EVT-000602,2026-05-01T10:10:02Z,login,normal,,
EVT-000603,2026-05-01T10:10:03Z,http_request,normal,,
EVT-000604,2026-05-01T10:10:04Z,modbus_write,normal,116,
EVT-000605,2026-05-01T10:10:05Z,modbus_write,normal,92,
EVT-000606,2026-05-01T10:10:06Z,modbus_write,normal,69,
EVT-000607,2026-05-01T10:10:07Z,file_access,normal,,
EVT-000608,2026-05-01T10:10:08Z,file_access,normal,,
EVT-000609,2026-05-01T10:10:09Z,http_request,normal,,
EVT-000610,2026-05-01T10:10:10Z,read_sensor,normal,97,
EVT-000611,2026-05-01T10:10:11Z,http_request,normal,,
EVT-000612,2026-05-01T10:10:12Z,login,normal,,
EVT-000613,2026-05-01T10:10:13Z,read_sensor,normal,54,
EVT-000614,2026-05-01T10:10:14Z,read_sensor,normal,92,
EVT-000615,2026-05-01T10:10:15Z,file_access,normal,,
EVT-000616,2026-05-01T10:10:16Z,file_access,normal,,
EVT-000617,2026-05-01T10:10:17Z,read_sensor,normal,109,
EVT-000618,2026-05-01T10:10:18Z,read_sensor,normal,107,
EVT-000619,2026-05-01T10:10:19Z,file_access,normal,,
EVT-000620,2026-05-01T10:10:20Z,file_access,normal,,
EVT-000621,2026-05-01T10:10:21Z,login,normal,,
EVT-000622,2026-05-01T10:10:22Z,read_sensor,normal,73,
EVT-000623,2026-05-01T10:10:23Z,http_request,normal,,
EVT-000624,2026-05-01T10:10:24Z,read_sensor,normal,51,
EVT-000625,2026-05-01T10:10:25Z,file_access,normal,,
EVT-000626,2026-05-01T10:10:26Z,login,normal,,
EVT-000627,2026-05-01T10:10:27Z,read_sensor,normal,105,
EVT-000628,2026-05-01T10:10:28Z,login,normal,,
EVT-000629,2026-05-01T10:10:29Z,modbus_write,normal,108,
EVT-000630,2026-05-01T10:10:30Z,file_access,normal,,
EVT-000631,2026-05-01T10:10:31Z,read_sensor,normal,60,
EVT-000632,2026-05-01T10:10:32Z,modbus_write,normal,120,
EVT-000633,2026-05-01T10:10:33Z,modbus_write,normal,40,
EVT-000634,2026-05-01T10:10:34Z,http_request,normal,,
EVT-000635,2026-05-01T10:10:35Z,modbus_write,normal,107,
EVT-000636,2026-05-01T10:10:36Z,file_access,normal,,
EVT-000637,2026-05-01T10:10:37Z,read_sensor,normal,77,
EVT-000638,2026-05-01T10:10:38Z,modbus_write,normal,59,
EVT-000639,2026-05-01T10:10:39Z,login,normal,,
EVT-000640,2026-05-01T10:10:40Z,login,normal,,
EVT-000641,2026-05-01T10:10:41Z,modbus_write,normal,44,
EVT-000642,2026-05-01T10:10:42Z,file_access,normal,,
EVT-000643,2026-05-01T10:10:43Z,login,normal,,
EVT-000644,2026-05-01T10:10:44Z,login,normal,,
EVT-000645,2026-05-01T10:10:45Z,file_access,normal,,
EVT-000646,2026-05-01T10:10:46Z,read_sensor,normal,101,
EVT-000647,2026-05-01T10:10:47Z,modbus_write,normal,66,
EVT-000648,2026-05-01T10:10:48Z,read_sensor,normal,79,
EVT-000649,2026-05-01T10:10:49Z,modbus_write,normal,120,
EVT-000650,2026-05-01T10:10:50Z,http_request,normal,,
EVT-000651,2026-05-01T10:10:51Z,read_sensor,normal,93,
EVT-000652,2026-05-01T10:10:52Z,modbus_write,normal,43,
EVT-000653,2026-05-01T10:10:53Z,read_sensor,normal,92,
EVT-000654,2026-05-01T10:10:54Z,http_request,normal,,
EVT-000655,2026-05-01T10:10:55Z,file_access,normal,,
EVT-000656,2026-05-01T10:10:56Z,login,normal,,
EVT-000657,2026-05-01T10:10:57Z,file_access,normal,,
EVT-000658,2026-05-01T10:10:58Z,modbus_write,normal,90,
EVT-000659,2026-05-01T10:10:59Z,file_access,normal,,
EVT-000660,2026-05-01T10:11:00Z,http_request,normal,,
EVT-000661,2026-05-01T10:11:01Z,login,normal,,
EVT-000662,2026-05-01T10:11:02Z,modbus_write,normal,67,
EVT-000663,2026-05-01T10:11:03Z,modbus_write,normal,63,
EVT-000664,2026-05-01T10:11:04Z,read_sensor,normal,47,
EVT-000665,2026-05-01T10:11:05Z,login,normal,,
EVT-000666,2026-05-01T10:11:06Z,login,normal,,
EVT-000667,2026-05-01T10:11:07Z,file_access,normal,,
EVT-000668,2026-05-01T10:11:08Z,file_access,normal,,
EVT-000669,2026-05-01T10:11:09Z,login,normal,,
EVT-000670,2026-05-01T10:11:10Z,modbus_write,normal,86,
EVT-000671,2026-05-01T10:11:11Z,file_access,normal,,
EVT-000672,2026-05-01T10:11:12Z,login,normal,,
EVT-000673,2026-05-01T10:11:13Z,file_access,normal,,
EVT-000674,2026-05-01T10:11:14Z,http_request,normal,,
EVT-000675,2026-05-01T10:11:15Z,login,normal,,
EVT-000676,2026-05-01T10:11:16Z,read_sensor,normal,92,
EVT-000677,2026-05-01T10:11:17Z,file_access,normal,,
EVT-000678,2026-05-01T10:11:18Z,login,normal,,
EVT-000679,2026-05-01T10:11:19Z,login,normal,,
EVT-000680,2026-05-01T10:11:20Z,read_sensor,normal,87,
EVT-000681,2026-05-01T10:11:21Z,http_request,normal,,
EVT-000682,2026-05-01T10:11:22Z,read_sensor,normal,86,
EVT-000683,2026-05-01T10:11:23Z,login,normal,,
EVT-000684,2026-05-01T10:11:24Z,modbus_write,normal,44,
EVT-000685,2026-05-01T10:11:25Z,file_access,normal,,
EVT-000686,2026-05-01T10:11:26Z,login,normal,,
EVT-000687,2026-05-01T10:11:27Z,login,normal,,
EVT-000688,2026-05-01T10:11:28Z,modbus_write,normal,49,
EVT-000689,2026-05-01T10:11:29Z,login,normal,,
EVT-000690,2026-05-01T10:11:30Z,login,normal,,
EVT-000691,2026-05-01T10:11:31Z,read_sensor,normal,85,
EVT-000692,2026-05-01T10:11:32Z,file_access,normal,,
EVT-000693,2026-05-01T10:11:33Z,http_request,normal,,
EVT-000694,2026-05-01T10:11:34Z,login,normal,,
EVT-000695,2026-05-01T10:11:35Z,login,normal,,
EVT-000696,2026-05-01T10:11:36Z,read_sensor,normal,112,
EVT-000697,2026-05-01T10:11:37Z,login,normal,,
EVT-000698,2026-05-01T10:11:38Z,modbus_write,normal,43,
EVT-000699,2026-05-01T10:11:39Z,read_sensor,normal,107,
EVT-000700,2026-05-01T10:11:40Z,read_sensor,normal,53,
EVT-000701,2026-05-01T10:11:41Z,read_sensor,normal,80,
EVT-000702,2026-05-01T10:11:42Z,login,normal,,
EVT-000703,2026-05-01T10:11:43Z,file_access,normal,,
EVT-000704,2026-05-01T10:11:44Z,modbus_write,normal,100,
EVT-000705,2026-05-01T10:11:45Z,http_request,normal,,
EVT-000706,2026-05-01T10:11:46Z,file_access,normal,,
EVT-000707,2026-05-01T10:11:47Z,file_access,normal,,
EVT-000708,2026-05-01T10:11:48Z,file_access,normal,,
EVT-000709,2026-05-01T10:11:49Z,login,normal,,
EVT-000710,2026-05-01T10:11:50Z,read_sensor,normal,88,
EVT-000711,2026-05-01T10:11:51Z,modbus_write,normal,50,
EVT-000712,2026-05-01T10:11:52Z,modbus_write,normal,58,
EVT-000713,2026-05-01T10:11:53Z,read_sensor,normal,40,
EVT-000714,2026-05-01T10:11:54Z,http_request,normal,,
EVT-000715,2026-05-01T10:11:55Z,login,normal,,
EVT-000716,2026-05-01T10:11:56Z,login,normal,,
EVT-000717,2026-05-01T10:11:57Z,modbus_write,normal,67,
EVT-000718,2026-05-01T10:11:58Z,http_request,normal,,
EVT-000719,2026-05-01T10:11:59Z,http_request,normal,,
EVT-000720,2026-05-01T10:12:00Z,modbus_write,normal,46,
EVT-000721,2026-05-01T10:12:01Z,read_sensor,normal,117,
EVT-000722,2026-05-01T10:12:02Z,read_sensor,normal,94,
EVT-000723,2026-05-01T10:12:03Z,login,normal,,
EVT-000724,2026-05-01T10:12:04Z,login,normal,,
EVT-000725,2026-05-01T10:12:05Z,read_sensor,normal,105,
EVT-000726,2026-05-01T10:12:06Z,http_request,normal,,
EVT-000727,2026-05-01T10:12:07Z,http_request,normal,,
EVT-000728,2026-05-01T10:12:08Z,read_sensor,normal,92,
EVT-000729,2026-05-01T10:12:09Z,http_request,normal,,
EVT-000730,2026-05-01T10:12:10Z,modbus_write,normal,109,
EVT-000731,2026-05-01T10:12:11Z,http_request,normal,,
EVT-000732,2026-05-01T10:12:12Z,read_sensor,normal,42,
EVT-000733,2026-05-01T10:12:13Z,read_sensor,normal,99,
EVT-000734,2026-05-01T10:12:14Z,modbus_write,normal,67,
EVT-000735,2026-05-01T10:12:15Z,read_sensor,normal,87,
EVT-000736,2026-05-01T10:12:16Z,login,normal,,
EVT-000737,2026-05-01T10:12:17Z,file_access,normal,,
EVT-000738,2026-05-01T10:12:18Z,login,normal,,
EVT-000739,2026-05-01T10:12:19Z,http_request,normal,,
EVT-000740,2026-05-01T10:12:20Z,login,normal,,
EVT-000741,2026-05-01T10:12:21Z,read_sensor,normal,97,
EVT-000742,2026-05-01T10:12:22Z,read_sensor,normal,116,
EVT-000743,2026-05-01T10:12:23Z,modbus_write,normal,118,
EVT-000744,2026-05-01T10:12:24Z,read_sensor,normal,80,
EVT-000745,2026-05-01T10:12:25Z,login,normal,,
EVT-000746,2026-05-01T10:12:26Z,file_access,normal,,
EVT-000747,2026-05-01T10:12:27Z,login,normal,,
EVT-000748,2026-05-01T10:12:28Z,http_request,normal,,
EVT-000749,2026-05-01T10:12:29Z,http_request,normal,,
EVT-000750,2026-05-01T10:12:30Z,http_request,normal,,
EVT-000751,2026-05-01T10:12:31Z,read_sensor,normal,67,
EVT-000752,2026-05-01T10:12:32Z,http_request,normal,,
EVT-000753,2026-05-01T10:12:33Z,http_request,normal,,
EVT-000754,2026-05-01T10:12:34Z,read_sensor,normal,82,
EVT-000755,2026-05-01T10:12:35Z,modbus_write,normal,115,
EVT-000756,2026-05-01T10:12:36Z,login,normal,,
EVT-000757,2026-05-01T10:12:37Z,read_sensor,normal,90,
EVT-000758,2026-05-01T10:12:38Z,modbus_write,normal,44,
EVT-000759,2026-05-01T10:12:39Z,modbus_write,normal,59,
EVT-000760,2026-05-01T10:12:40Z,read_sensor,normal,76,
EVT-000761,2026-05-01T10:12:41Z,login,normal,,
EVT-000762,2026-05-01T10:12:42Z,login,normal,,
EVT-000763,2026-05-01T10:12:43Z,http_request,normal,,
EVT-000764,2026-05-01T10:12:44Z,http_request,normal,,
EVT-000765,2026-05-01T10:12:45Z,http_request,normal,,
EVT-000766,2026-05-01T10:12:46Z,login,normal,,
EVT-000767,2026-05-01T10:12:47Z,modbus_write,normal,77,
EVT-000768,2026-05-01T10:12:48Z,login,normal,,
EVT-000769,2026-05-01T10:12:49Z,modbus_write,normal,40,
EVT-000770,2026-05-01T10:12:50Z,login,normal,,
EVT-000771,2026-05-01T10:12:51Z,read_sensor,normal,62,
EVT-000772,2026-05-01T10:12:52Z,http_request,normal,,
EVT-000773,2026-05-01T10:12:53Z,login,normal,,
EVT-000774,2026-05-01T10:12:54Z,http_request,normal,,
EVT-000775,2026-05-01T10:12:55Z,http_request,normal,,
EVT-000776,2026-05-01T10:12:56Z,login,normal,,
EVT-000777,2026-05-01T10:12:57Z,login,normal,,
EVT-000778,2026-05-01T10:12:58Z,read_sensor,normal,106,
EVT-000779,2026-05-01T10:12:59Z,http_request,normal,,
EVT-000780,2026-05-01T10:13:00Z,login,normal,,
EVT-000781,2026-05-01T10:13:01Z,http_request,normal,,
EVT-000782,2026-05-01T10:13:02Z,read_sensor,normal,82,
EVT-000783,2026-05-01T10:13:03Z,login,normal,,
EVT-000784,2026-05-01T10:13:04Z,file_access,normal,,
EVT-000785,2026-05-01T10:13:05Z,read_sensor,normal,94,
EVT-000786,2026-05-01T10:13:06Z,http_request,normal,,
EVT-000787,2026-05-01T10:13:07Z,read_sensor,normal,84,
EVT-000788,2026-05-01T10:13:08Z,file_access,normal,,
EVT-000789,2026-05-01T10:13:09Z,file_access,normal,,
EVT-000790,2026-05-01T10:13:10Z,modbus_write,normal,70,
EVT-000791,2026-05-01T10:13:11Z,http_request,normal,,
EVT-000792,2026-05-01T10:13:12Z,login,normal,,
EVT-000793,2026-05-01T10:13:13Z,http_request,normal,,
EVT-000794,2026-05-01T10:13:14Z,modbus_write,normal,115,
EVT-000795,2026-05-01T10:13:15Z,http_request,normal,,
EVT-000796,2026-05-01T10:13:16Z,http_request,normal,,
EVT-000797,2026-05-01T10:13:17Z,file_access,normal,,
EVT-000798,2026-05-01T10:13:18Z,file_access,normal,,
EVT-000799,2026-05-01T10:13:19Z,read_sensor,normal,48,
EVT-000800,2026-05-01T10:13:20Z,http_request,normal,,
EVT-000801,2026-05-01T10:13:21Z,file_access,normal,,
EVT-000802,2026-05-01T10:13:22Z,file_access,normal,,
EVT-000803,2026-05-01T10:13:23Z,file_access,normal,,
EVT-000804,2026-05-01T10:13:24Z,file_access,normal,,
EVT-000805,2026-05-01T10:13:25Z,read_sensor,normal,40,
EVT-000806,2026-05-01T10:13:26Z,http_request,normal,,
EVT-000807,2026-05-01T10:13:27Z,http_request,normal,,
EVT-000808,2026-05-01T10:13:28Z,file_access,normal,,
EVT-000809,2026-05-01T10:13:29Z,read_sensor,normal,48,
EVT-000810,2026-05-01T10:13:30Z,login,normal,,
EVT-000811,2026-05-01T10:13:31Z,http_request,normal,,
EVT-000812,2026-05-01T10:13:32Z,file_access,normal,,
EVT-000813,2026-05-01T10:13:33Z,http_request,normal,,
EVT-000814,2026-05-01T10:13:34Z,file_access,normal,,
EVT-000815,2026-05-01T10:13:35Z,http_request,normal,,
EVT-000816,2026-05-01T10:13:36Z,modbus_write,normal,59,
EVT-000817,2026-05-01T10:13:37Z,file_access,normal,,
EVT-000818,2026-05-01T10:13:38Z,read_sensor,normal,52,
EVT-000819,2026-05-01T10:13:39Z,read_sensor,normal,77,
EVT-000820,2026-05-01T10:13:40Z,read_sensor,normal,46,
EVT-000821,2026-05-01T10:13:41Z,login,normal,,
EVT-000822,2026-05-01T10:13:42Z,read_sensor,normal,58,
EVT-000823,2026-05-01T10:13:43Z,file_access,normal,,
EVT-000824,2026-05-01T10:13:44Z,login,normal,,
EVT-000825,2026-05-01T10:13:45Z,modbus_write,normal,73,
EVT-000826,2026-05-01T10:13:46Z,read_sensor,normal,99,
EVT-000827,2026-05-01T10:13:47Z,file_access,normal,,
EVT-000828,2026-05-01T10:13:48Z,file_access,normal,,
EVT-000829,2026-05-01T10:13:49Z,http_request,normal,,
EVT-000830,2026-05-01T10:13:50Z,file_access,normal,,
EVT-000831,2026-05-01T10:13:51Z,read_sensor,normal,60,
EVT-000832,2026-05-01T10:13:52Z,file_access,normal,,
EVT-000833,2026-05-01T10:13:53Z,file_access,normal,,
