source,target,type,weight,description
IT-08282,IT-04541,DEPENDS_ON,0.5,L'actif IT-08282 dépend de IT-04541.
IT-01310,IT-07251,DEPENDS_ON,0.8,L'actif IT-01310 dépend de IT-07251.
IT-07289,IT-09704,DEPENDS_ON,0.5,L'actif IT-07289 dépend de IT-09704.
IT-00975,IT-05049,DEPENDS_ON,1.0,L'actif IT-00975 dépend de IT-05049.
IT-02459,IT-05493,DEPENDS_ON,0.5,L'actif IT-02459 dépend de IT-05493.
IT-09828,IT-09190,DEPENDS_ON,0.8,L'actif IT-09828 dépend de IT-09190.
IT-09075,IT-06171,DEPENDS_ON,1.0,L'actif IT-09075 dépend de IT-06171.
IT-04286,IT-09506,DEPENDS_ON,1.0,L'actif IT-04286 dépend de IT-09506.
IT-04523,IT-06628,DEPENDS_ON,1.0,L'actif IT-04523 dépend de IT-06628.
IT-03434,IT-09612,DEPENDS_ON,0.5,L'actif IT-03434 dépend de IT-09612.
IT-00318,IT-04380,DEPENDS_ON,1.0,L'actif IT-00318 dépend de IT-04380.
IT-07492,IT-09975,DEPENDS_ON,0.5,L'actif IT-07492 dépend de IT-09975.
IT-02032,IT-06961,DEPENDS_ON,0.5,L'actif IT-02032 dépend de IT-06961.
IT-00684,IT-06088,DEPENDS_ON,1.0,L'actif IT-00684 dépend de IT-06088.
IT-06902,IT-02527,DEPENDS_ON,0.5,L'actif IT-06902 dépend de IT-02527.
IT-07737,IT-09731,DEPENDS_ON,1.0,L'actif IT-07737 dépend de IT-09731.
IT-06877,IT-01335,DEPENDS_ON,0.5,L'actif IT-06877 dépend de IT-01335.
IT-00186,IT-07784,DEPENDS_ON,1.0,L'actif IT-00186 dépend de IT-07784.
IT-03507,IT-09410,DEPENDS_ON,0.5,L'actif IT-03507 dépend de IT-09410.
IT-08745,IT-07136,DEPENDS_ON,1.0,L'actif IT-08745 dépend de IT-07136.
IT-06855,IT-08207,DEPENDS_ON,0.5,L'actif IT-06855 dépend de IT-08207.
IT-06390,IT-09345,DEPENDS_ON,1.0,L'actif IT-06390 dépend de IT-09345.
IT-05983,IT-08186,DEPENDS_ON,0.5,L'actif IT-05983 dépend de IT-08186.
IT-06298,IT-04870,DEPENDS_ON,0.5,L'actif IT-06298 dépend de IT-04870.
IT-05698,IT-09486,DEPENDS_ON,0.8,L'actif IT-05698 dépend de IT-09486.
IT-09022,IT-09349,DEPENDS_ON,0.8,L'actif IT-09022 dépend de IT-09349.
IT-00747,IT-08600,DEPENDS_ON,1.0,L'actif IT-00747 dépend de IT-08600.
IT-01903,IT-03012,DEPENDS_ON,1.0,L'actif IT-01903 dépend de IT-03012.
IT-03292,IT-03182,DEPENDS_ON,0.5,L'actif IT-03292 dépend de IT-03182.
IT-06311,IT-04715,DEPENDS_ON,0.8,L'actif IT-06311 dépend de IT-04715.
IT-05018,IT-00945,DEPENDS_ON,1.0,L'actif IT-05018 dépend de IT-00945.
IT-05053,IT-02378,DEPENDS_ON,0.5,L'actif IT-05053 dépend de IT-02378.
IT-08142,IT-07003,DEPENDS_ON,0.8,L'actif IT-08142 dépend de IT-07003.
IT-06752,IT-04945,DEPENDS_ON,1.0,L'actif IT-06752 dépend de IT-04945.
IT-05366,IT-00237,DEPENDS_ON,1.0,L'actif IT-05366 dépend de IT-00237.
IT-04807,IT-07458,DEPENDS_ON,1.0,L'actif IT-04807 dépend de IT-07458.
IT-08994,IT-01522,DEPENDS_ON,0.8,L'actif IT-08994 dépend de IT-01522.
IT-07104,IT-08292,DEPENDS_ON,0.8,L'actif IT-07104 dépend de IT-08292.
IT-04772,IT-00766,DEPENDS_ON,0.8,L'actif IT-04772 dépend de IT-00766.
IT-06861,IT-08914,DEPENDS_ON,0.5,L'actif IT-06861 dépend de IT-08914.
IT-08242,IT-09793,DEPENDS_ON,1.0,L'actif IT-08242 dépend de IT-09793.
IT-05134,IT-06126,DEPENDS_ON,0.5,L'actif IT-05134 dépend de IT-06126.
IT-09371,IT-00358,DEPENDS_ON,1.0,L'actif IT-09371 dépend de IT-00358.
IT-09092,IT-02688,DEPENDS_ON,1.0,L'actif IT-09092 dépend de IT-02688.
IT-08620,IT-03517,DEPENDS_ON,0.5,L'actif IT-08620 dépend de IT-03517.
IT-07217,IT-02125,DEPENDS_ON,0.8,L'actif IT-07217 dépend de IT-02125.
IT-01305,IT-08348,DEPENDS_ON,0.8,L'actif IT-01305 dépend de IT-08348.
IT-01342,IT-05574,DEPENDS_ON,0.5,L'actif IT-01342 dépend de IT-05574.
IT-08642,IT-01059,DEPENDS_ON,0.8,L'actif IT-08642 dépend de IT-01059.
IT-08532,IT-01214,DEPENDS_ON,0.8,L'actif IT-08532 dépend de IT-01214.
IT-09507,IT-09721,DEPENDS_ON,0.8,L'actif IT-09507 dépend de IT-09721.
IT-03740,IT-01619,DEPENDS_ON,1.0,L'actif IT-03740 dépend de IT-01619.
IT-04337,IT-06943,DEPENDS_ON,1.0,L'actif IT-04337 dépend de IT-06943.
IT-06449,IT-06909,DEPENDS_ON,0.5,L'actif IT-06449 dépend de IT-06909.
IT-01617,IT-07101,DEPENDS_ON,1.0,L'actif IT-01617 dépend de IT-07101.
IT-00531,IT-06922,DEPENDS_ON,0.8,L'actif IT-00531 dépend de IT-06922.
IT-06026,IT-02795,DEPENDS_ON,0.5,L'actif IT-06026 dépend de IT-02795.
IT-02967,IT-05450,DEPENDS_ON,0.8,L'actif IT-02967 dépend de IT-05450.
IT-04897,IT-08038,DEPENDS_ON,0.8,L'actif IT-04897 dépend de IT-08038.
IT-01319,IT-02513,DEPENDS_ON,0.5,L'actif IT-01319 dépend de IT-02513.
IT-08462,IT-06130,DEPENDS_ON,0.8,L'actif IT-08462 dépend de IT-06130.
IT-06581,IT-00985,DEPENDS_ON,0.8,L'actif IT-06581 dépend de IT-00985.
IT-06593,IT-08632,DEPENDS_ON,0.8,L'actif IT-06593 dépend de IT-08632.
IT-00307,IT-03210,DEPENDS_ON,0.5,L'actif IT-00307 dépend de IT-03210.
IT-08915,IT-05301,DEPENDS_ON,1.0,L'actif IT-08915 dépend de IT-05301.
IT-07207,IT-09419,DEPENDS_ON,1.0,L'actif IT-07207 dépend de IT-09419.
IT-08286,IT-02079,DEPENDS_ON,0.8,L'actif IT-08286 dépend de IT-02079.
IT-09835,IT-02310,DEPENDS_ON,0.5,L'actif IT-09835 dépend de IT-02310.
IT-02800,IT-04505,DEPENDS_ON,0.8,L'actif IT-02800 dépend de IT-04505.
IT-05107,IT-00904,DEPENDS_ON,1.0,L'actif IT-05107 dépend de IT-00904.
IT-09988,IT-00473,DEPENDS_ON,0.5,L'actif IT-09988 dépend de IT-00473.
IT-08846,IT-03831,DEPENDS_ON,0.8,L'actif IT-08846 dépend de IT-03831.
IT-04392,IT-03121,DEPENDS_ON,0.8,L'actif IT-04392 dépend de IT-03121.
IT-08366,IT-00574,DEPENDS_ON,0.8,L'actif IT-08366 dépend de IT-00574.
IT-05880,IT-07338,DEPENDS_ON,0.8,L'actif IT-05880 dépend de IT-07338.
IT-06451,IT-07133,DEPENDS_ON,1.0,L'actif IT-06451 dépend de IT-07133.
IT-04897,IT-08823,DEPENDS_ON,0.5,L'actif IT-04897 dépend de IT-08823.
IT-08893,IT-03692,DEPENDS_ON,1.0,L'actif IT-08893 dépend de IT-03692.
IT-09833,IT-06800,DEPENDS_ON,0.5,L'actif IT-09833 dépend de IT-06800.
IT-00098,IT-01528,DEPENDS_ON,0.8,L'actif IT-00098 dépend de IT-01528.
IT-00811,IT-00371,DEPENDS_ON,0.5,L'actif IT-00811 dépend de IT-00371.
IT-04875,IT-02589,DEPENDS_ON,1.0,L'actif IT-04875 dépend de IT-02589.
IT-07032,IT-04886,DEPENDS_ON,0.5,L'actif IT-07032 dépend de IT-04886.
IT-02937,IT-07924,DEPENDS_ON,0.5,L'actif IT-02937 dépend de IT-07924.
IT-07768,IT-06867,DEPENDS_ON,0.8,L'actif IT-07768 dépend de IT-06867.
IT-09662,IT-04922,DEPENDS_ON,0.8,L'actif IT-09662 dépend de IT-04922.
IT-03171,IT-02389,DEPENDS_ON,0.5,L'actif IT-03171 dépend de IT-02389.
IT-07254,IT-04332,DEPENDS_ON,1.0,L'actif IT-07254 dépend de IT-04332.
IT-09197,IT-09765,DEPENDS_ON,0.5,L'actif IT-09197 dépend de IT-09765.
IT-01473,IT-06373,DEPENDS_ON,0.8,L'actif IT-01473 dépend de IT-06373.
IT-09223,IT-04945,DEPENDS_ON,0.5,L'actif IT-09223 dépend de IT-04945.
IT-04703,IT-08460,DEPENDS_ON,0.8,L'actif IT-04703 dépend de IT-08460.
IT-06701,IT-06104,DEPENDS_ON,0.8,L'actif IT-06701 dépend de IT-06104.
IT-09085,IT-01066,DEPENDS_ON,0.5,L'actif IT-09085 dépend de IT-01066.
IT-08420,IT-04858,DEPENDS_ON,0.8,L'actif IT-08420 dépend de IT-04858.
IT-03675,IT-08605,DEPENDS_ON,0.8,L'actif IT-03675 dépend de IT-08605.
IT-06971,IT-06575,DEPENDS_ON,0.8,L'actif IT-06971 dépend de IT-06575.
IT-09432,IT-04882,DEPENDS_ON,1.0,L'actif IT-09432 dépend de IT-04882.
IT-06900,IT-06307,DEPENDS_ON,1.0,L'actif IT-06900 dépend de IT-06307.
IT-04238,IT-08337,DEPENDS_ON,1.0,L'actif IT-04238 dépend de IT-08337.
IT-03554,IT-09644,DEPENDS_ON,0.8,L'actif IT-03554 dépend de IT-09644.
IT-02957,IT-09296,DEPENDS_ON,0.8,L'actif IT-02957 dépend de IT-09296.
IT-04867,IT-07013,DEPENDS_ON,1.0,L'actif IT-04867 dépend de IT-07013.
IT-09407,IT-08728,DEPENDS_ON,1.0,L'actif IT-09407 dépend de IT-08728.
IT-07936,IT-09610,DEPENDS_ON,1.0,L'actif IT-07936 dépend de IT-09610.
IT-04298,IT-09697,DEPENDS_ON,0.5,L'actif IT-04298 dépend de IT-09697.
IT-08080,IT-06341,DEPENDS_ON,0.8,L'actif IT-08080 dépend de IT-06341.
IT-04158,IT-03730,DEPENDS_ON,0.8,L'actif IT-04158 dépend de IT-03730.
IT-09813,IT-02126,DEPENDS_ON,1.0,L'actif IT-09813 dépend de IT-02126.
IT-05980,IT-03014,DEPENDS_ON,0.5,L'actif IT-05980 dépend de IT-03014.
IT-03490,IT-06377,DEPENDS_ON,1.0,L'actif IT-03490 dépend de IT-06377.
IT-08922,IT-00828,DEPENDS_ON,0.8,L'actif IT-08922 dépend de IT-00828.
IT-04391,IT-02980,DEPENDS_ON,0.5,L'actif IT-04391 dépend de IT-02980.
IT-03692,IT-07800,DEPENDS_ON,1.0,L'actif IT-03692 dépend de IT-07800.
IT-03537,IT-06550,DEPENDS_ON,1.0,L'actif IT-03537 dépend de IT-06550.
IT-03167,IT-06289,DEPENDS_ON,0.5,L'actif IT-03167 dépend de IT-06289.
IT-06108,IT-03974,DEPENDS_ON,0.5,L'actif IT-06108 dépend de IT-03974.
IT-09016,IT-00683,DEPENDS_ON,0.8,L'actif IT-09016 dépend de IT-00683.
IT-04706,IT-02619,DEPENDS_ON,1.0,L'actif IT-04706 dépend de IT-02619.
IT-00394,IT-09166,DEPENDS_ON,1.0,L'actif IT-00394 dépend de IT-09166.
IT-07837,IT-04870,DEPENDS_ON,0.5,L'actif IT-07837 dépend de IT-04870.
IT-02458,IT-07646,DEPENDS_ON,0.5,L'actif IT-02458 dépend de IT-07646.
IT-00006,IT-03234,DEPENDS_ON,0.8,L'actif IT-00006 dépend de IT-03234.
IT-00834,IT-07007,DEPENDS_ON,0.8,L'actif IT-00834 dépend de IT-07007.
IT-09081,IT-06695,DEPENDS_ON,0.8,L'actif IT-09081 dépend de IT-06695.
IT-01013,IT-05092,DEPENDS_ON,1.0,L'actif IT-01013 dépend de IT-05092.
IT-03777,IT-01471,DEPENDS_ON,0.8,L'actif IT-03777 dépend de IT-01471.
IT-09718,IT-04971,DEPENDS_ON,0.5,L'actif IT-09718 dépend de IT-04971.
IT-05585,IT-09879,DEPENDS_ON,0.8,L'actif IT-05585 dépend de IT-09879.
IT-06765,IT-05205,DEPENDS_ON,0.8,L'actif IT-06765 dépend de IT-05205.
IT-06553,IT-07919,DEPENDS_ON,1.0,L'actif IT-06553 dépend de IT-07919.
IT-08594,IT-06777,DEPENDS_ON,0.8,L'actif IT-08594 dépend de IT-06777.
IT-01503,IT-09933,DEPENDS_ON,0.5,L'actif IT-01503 dépend de IT-09933.
IT-09055,IT-01459,DEPENDS_ON,0.5,L'actif IT-09055 dépend de IT-01459.
IT-06439,IT-06754,DEPENDS_ON,0.8,L'actif IT-06439 dépend de IT-06754.
IT-02016,IT-03250,DEPENDS_ON,0.5,L'actif IT-02016 dépend de IT-03250.
IT-08657,IT-07016,DEPENDS_ON,1.0,L'actif IT-08657 dépend de IT-07016.
IT-02550,IT-03215,DEPENDS_ON,0.8,L'actif IT-02550 dépend de IT-03215.
IT-01808,IT-04879,DEPENDS_ON,0.8,L'actif IT-01808 dépend de IT-04879.
IT-00498,IT-06190,DEPENDS_ON,0.8,L'actif IT-00498 dépend de IT-06190.
IT-04266,IT-04492,DEPENDS_ON,0.5,L'actif IT-04266 dépend de IT-04492.
IT-06700,IT-07802,DEPENDS_ON,0.5,L'actif IT-06700 dépend de IT-07802.
IT-08020,IT-03938,DEPENDS_ON,0.5,L'actif IT-08020 dépend de IT-03938.
IT-01178,IT-00598,DEPENDS_ON,1.0,L'actif IT-01178 dépend de IT-00598.
IT-03227,IT-09047,DEPENDS_ON,0.8,L'actif IT-03227 dépend de IT-09047.
IT-07763,IT-05188,DEPENDS_ON,0.5,L'actif IT-07763 dépend de IT-05188.
IT-02898,IT-08495,DEPENDS_ON,1.0,L'actif IT-02898 dépend de IT-08495.
IT-06812,IT-09409,DEPENDS_ON,0.5,L'actif IT-06812 dépend de IT-09409.
IT-08743,IT-00511,DEPENDS_ON,1.0,L'actif IT-08743 dépend de IT-00511.
IT-00404,IT-07439,DEPENDS_ON,1.0,L'actif IT-00404 dépend de IT-07439.
IT-05367,IT-09412,DEPENDS_ON,1.0,L'actif IT-05367 dépend de IT-09412.
IT-02937,IT-05459,DEPENDS_ON,1.0,L'actif IT-02937 dépend de IT-05459.
IT-00628,IT-03259,DEPENDS_ON,0.5,L'actif IT-00628 dépend de IT-03259.
IT-02576,IT-05963,DEPENDS_ON,1.0,L'actif IT-02576 dépend de IT-05963.
IT-08746,IT-05585,DEPENDS_ON,1.0,L'actif IT-08746 dépend de IT-05585.
IT-08938,IT-09878,DEPENDS_ON,0.5,L'actif IT-08938 dépend de IT-09878.
IT-00554,IT-00676,DEPENDS_ON,0.8,L'actif IT-00554 dépend de IT-00676.
IT-01494,IT-08652,DEPENDS_ON,1.0,L'actif IT-01494 dépend de IT-08652.
IT-07490,IT-05408,DEPENDS_ON,0.8,L'actif IT-07490 dépend de IT-05408.
IT-04777,IT-01708,DEPENDS_ON,0.5,L'actif IT-04777 dépend de IT-01708.
IT-04489,IT-08288,DEPENDS_ON,0.5,L'actif IT-04489 dépend de IT-08288.
IT-04330,IT-00311,DEPENDS_ON,0.8,L'actif IT-04330 dépend de IT-00311.
IT-02154,IT-07215,DEPENDS_ON,0.8,L'actif IT-02154 dépend de IT-07215.
IT-05775,IT-03474,DEPENDS_ON,1.0,L'actif IT-05775 dépend de IT-03474.
IT-09556,IT-01577,DEPENDS_ON,1.0,L'actif IT-09556 dépend de IT-01577.
IT-05038,IT-05843,DEPENDS_ON,0.5,L'actif IT-05038 dépend de IT-05843.
IT-09246,IT-09190,DEPENDS_ON,0.5,L'actif IT-09246 dépend de IT-09190.
IT-05781,IT-00407,DEPENDS_ON,1.0,L'actif IT-05781 dépend de IT-00407.
IT-08961,IT-06183,DEPENDS_ON,1.0,L'actif IT-08961 dépend de IT-06183.
IT-03623,IT-08370,DEPENDS_ON,1.0,L'actif IT-03623 dépend de IT-08370.
IT-02213,IT-08709,DEPENDS_ON,1.0,L'actif IT-02213 dépend de IT-08709.
IT-03621,IT-01421,DEPENDS_ON,0.5,L'actif IT-03621 dépend de IT-01421.
IT-03787,IT-09483,DEPENDS_ON,1.0,L'actif IT-03787 dépend de IT-09483.
IT-08833,IT-08523,DEPENDS_ON,1.0,L'actif IT-08833 dépend de IT-08523.
IT-01898,IT-06602,DEPENDS_ON,1.0,L'actif IT-01898 dépend de IT-06602.
IT-00035,IT-04323,DEPENDS_ON,0.8,L'actif IT-00035 dépend de IT-04323.
IT-04128,IT-03581,DEPENDS_ON,0.5,L'actif IT-04128 dépend de IT-03581.
IT-04362,IT-02469,DEPENDS_ON,1.0,L'actif IT-04362 dépend de IT-02469.
IT-02093,IT-09790,DEPENDS_ON,0.8,L'actif IT-02093 dépend de IT-09790.
IT-06745,IT-07341,DEPENDS_ON,0.8,L'actif IT-06745 dépend de IT-07341.
IT-07198,IT-07307,DEPENDS_ON,0.8,L'actif IT-07198 dépend de IT-07307.
IT-05901,IT-06987,DEPENDS_ON,1.0,L'actif IT-05901 dépend de IT-06987.
IT-03311,IT-03897,DEPENDS_ON,0.8,L'actif IT-03311 dépend de IT-03897.
IT-07591,IT-00282,DEPENDS_ON,0.5,L'actif IT-07591 dépend de IT-00282.
IT-09136,IT-03660,DEPENDS_ON,1.0,L'actif IT-09136 dépend de IT-03660.
IT-06046,IT-04308,DEPENDS_ON,1.0,L'actif IT-06046 dépend de IT-04308.
IT-07660,IT-01332,DEPENDS_ON,0.8,L'actif IT-07660 dépend de IT-01332.
IT-09661,IT-01385,DEPENDS_ON,0.5,L'actif IT-09661 dépend de IT-01385.
IT-03888,IT-04397,DEPENDS_ON,1.0,L'actif IT-03888 dépend de IT-04397.
IT-00864,IT-07754,DEPENDS_ON,0.8,L'actif IT-00864 dépend de IT-07754.
IT-07846,IT-01078,DEPENDS_ON,1.0,L'actif IT-07846 dépend de IT-01078.
IT-06335,IT-04685,DEPENDS_ON,0.8,L'actif IT-06335 dépend de IT-04685.
IT-06713,IT-09232,DEPENDS_ON,0.5,L'actif IT-06713 dépend de IT-09232.
IT-08877,IT-07944,DEPENDS_ON,0.5,L'actif IT-08877 dépend de IT-07944.
IT-09416,IT-09787,DEPENDS_ON,0.8,L'actif IT-09416 dépend de IT-09787.
IT-04666,IT-01604,DEPENDS_ON,0.5,L'actif IT-04666 dépend de IT-01604.
IT-02630,IT-08019,DEPENDS_ON,1.0,L'actif IT-02630 dépend de IT-08019.
IT-05144,IT-03418,DEPENDS_ON,0.5,L'actif IT-05144 dépend de IT-03418.
IT-01595,IT-02791,DEPENDS_ON,0.5,L'actif IT-01595 dépend de IT-02791.
IT-09471,IT-09196,DEPENDS_ON,0.8,L'actif IT-09471 dépend de IT-09196.
IT-06683,IT-06976,DEPENDS_ON,0.5,L'actif IT-06683 dépend de IT-06976.
IT-04956,IT-09636,DEPENDS_ON,0.8,L'actif IT-04956 dépend de IT-09636.
IT-09277,IT-06540,DEPENDS_ON,0.8,L'actif IT-09277 dépend de IT-06540.
IT-04368,IT-08907,DEPENDS_ON,0.5,L'actif IT-04368 dépend de IT-08907.
IT-09892,IT-07888,DEPENDS_ON,0.8,L'actif IT-09892 dépend de IT-07888.
IT-05376,IT-09512,DEPENDS_ON,1.0,L'actif IT-05376 dépend de IT-09512.
IT-07473,IT-04552,DEPENDS_ON,1.0,L'actif IT-07473 dépend de IT-04552.
IT-00779,IT-00788,DEPENDS_ON,0.8,L'actif IT-00779 dépend de IT-00788.
IT-03875,IT-01253,DEPENDS_ON,0.8,L'actif IT-03875 dépend de IT-01253.
IT-05105,IT-09992,DEPENDS_ON,0.5,L'actif IT-05105 dépend de IT-09992.
IT-03955,IT-03720,DEPENDS_ON,1.0,L'actif IT-03955 dépend de IT-03720.
IT-00104,IT-05321,DEPENDS_ON,0.8,L'actif IT-00104 dépend de IT-05321.
IT-09320,IT-00689,DEPENDS_ON,0.5,L'actif IT-09320 dépend de IT-00689.
IT-04405,IT-06668,DEPENDS_ON,0.5,L'actif IT-04405 dépend de IT-06668.
IT-04764,IT-01277,DEPENDS_ON,0.8,L'actif IT-04764 dépend de IT-01277.
IT-01742,IT-05565,DEPENDS_ON,0.8,L'actif IT-01742 dépend de IT-05565.
IT-07852,IT-05761,DEPENDS_ON,0.8,L'actif IT-07852 dépend de IT-05761.
IT-09444,IT-03203,DEPENDS_ON,0.5,L'actif IT-09444 dépend de IT-03203.
IT-01343,IT-05631,DEPENDS_ON,0.5,L'actif IT-01343 dépend de IT-05631.
IT-04504,IT-01933,DEPENDS_ON,0.5,L'actif IT-04504 dépend de IT-01933.
IT-04375,IT-02554,DEPENDS_ON,0.5,L'actif IT-04375 dépend de IT-02554.
IT-00767,IT-08447,DEPENDS_ON,1.0,L'actif IT-00767 dépend de IT-08447.
IT-03444,IT-00481,DEPENDS_ON,1.0,L'actif IT-03444 dépend de IT-00481.
IT-08569,IT-08129,DEPENDS_ON,0.8,L'actif IT-08569 dépend de IT-08129.
IT-04624,IT-03720,DEPENDS_ON,1.0,L'actif IT-04624 dépend de IT-03720.
IT-08625,IT-05787,DEPENDS_ON,0.5,L'actif IT-08625 dépend de IT-05787.
IT-04238,IT-03120,DEPENDS_ON,1.0,L'actif IT-04238 dépend de IT-03120.
IT-05178,IT-00810,DEPENDS_ON,0.5,L'actif IT-05178 dépend de IT-00810.
IT-07429,IT-05032,DEPENDS_ON,0.8,L'actif IT-07429 dépend de IT-05032.
IT-02842,IT-08445,DEPENDS_ON,0.8,L'actif IT-02842 dépend de IT-08445.
IT-02070,IT-05395,DEPENDS_ON,0.5,L'actif IT-02070 dépend de IT-05395.
IT-06310,IT-01419,DEPENDS_ON,0.5,L'actif IT-06310 dépend de IT-01419.
IT-02216,IT-01166,DEPENDS_ON,0.5,L'actif IT-02216 dépend de IT-01166.
IT-05489,IT-01514,DEPENDS_ON,1.0,L'actif IT-05489 dépend de IT-01514.
IT-07460,IT-01676,DEPENDS_ON,0.5,L'actif IT-07460 dépend de IT-01676.
IT-00325,IT-04909,DEPENDS_ON,1.0,L'actif IT-00325 dépend de IT-04909.
IT-01686,IT-00859,DEPENDS_ON,0.5,L'actif IT-01686 dépend de IT-00859.
IT-06334,IT-09782,DEPENDS_ON,1.0,L'actif IT-06334 dépend de IT-09782.
IT-05515,IT-01854,DEPENDS_ON,0.5,L'actif IT-05515 dépend de IT-01854.
IT-03191,IT-01958,DEPENDS_ON,0.5,L'actif IT-03191 dépend de IT-01958.
IT-06102,IT-05963,DEPENDS_ON,1.0,L'actif IT-06102 dépend de IT-05963.
IT-09057,IT-02085,DEPENDS_ON,0.8,L'actif IT-09057 dépend de IT-02085.
IT-07471,IT-06743,DEPENDS_ON,0.8,L'actif IT-07471 dépend de IT-06743.
IT-09359,IT-07223,DEPENDS_ON,1.0,L'actif IT-09359 dépend de IT-07223.
IT-00732,IT-07015,DEPENDS_ON,1.0,L'actif IT-00732 dépend de IT-07015.
IT-03946,IT-07155,DEPENDS_ON,1.0,L'actif IT-03946 dépend de IT-07155.
IT-07064,IT-00721,DEPENDS_ON,0.5,L'actif IT-07064 dépend de IT-00721.
IT-07400,IT-06564,DEPENDS_ON,0.5,L'actif IT-07400 dépend de IT-06564.
IT-01038,IT-07199,DEPENDS_ON,0.8,L'actif IT-01038 dépend de IT-07199.
IT-05333,IT-01286,DEPENDS_ON,0.5,L'actif IT-05333 dépend de IT-01286.
IT-08212,IT-06750,DEPENDS_ON,1.0,L'actif IT-08212 dépend de IT-06750.
IT-04643,IT-00325,DEPENDS_ON,1.0,L'actif IT-04643 dépend de IT-00325.
IT-05232,IT-00359,DEPENDS_ON,1.0,L'actif IT-05232 dépend de IT-00359.
IT-06515,IT-02134,DEPENDS_ON,0.8,L'actif IT-06515 dépend de IT-02134.
IT-08880,IT-01515,DEPENDS_ON,0.8,L'actif IT-08880 dépend de IT-01515.
IT-08145,IT-08334,DEPENDS_ON,1.0,L'actif IT-08145 dépend de IT-08334.
IT-04357,IT-09930,DEPENDS_ON,0.5,L'actif IT-04357 dépend de IT-09930.
IT-05754,IT-06848,DEPENDS_ON,1.0,L'actif IT-05754 dépend de IT-06848.
IT-06881,IT-06048,DEPENDS_ON,1.0,L'actif IT-06881 dépend de IT-06048.
IT-05461,IT-00347,DEPENDS_ON,0.5,L'actif IT-05461 dépend de IT-00347.
IT-01697,IT-02676,DEPENDS_ON,0.5,L'actif IT-01697 dépend de IT-02676.
IT-02658,IT-07044,DEPENDS_ON,0.5,L'actif IT-02658 dépend de IT-07044.
IT-01479,IT-05598,DEPENDS_ON,0.8,L'actif IT-01479 dépend de IT-05598.
IT-05991,IT-09307,DEPENDS_ON,1.0,L'actif IT-05991 dépend de IT-09307.
IT-05810,IT-03415,DEPENDS_ON,0.8,L'actif IT-05810 dépend de IT-03415.
IT-04076,IT-06972,DEPENDS_ON,1.0,L'actif IT-04076 dépend de IT-06972.
IT-09205,IT-08808,DEPENDS_ON,0.8,L'actif IT-09205 dépend de IT-08808.
IT-05747,IT-08586,DEPENDS_ON,0.5,L'actif IT-05747 dépend de IT-08586.
IT-04340,IT-03749,DEPENDS_ON,1.0,L'actif IT-04340 dépend de IT-03749.
IT-03845,IT-09721,DEPENDS_ON,0.8,L'actif IT-03845 dépend de IT-09721.
IT-01640,IT-04101,DEPENDS_ON,0.5,L'actif IT-01640 dépend de IT-04101.
IT-00447,IT-01700,DEPENDS_ON,0.5,L'actif IT-00447 dépend de IT-01700.
IT-01686,IT-03709,DEPENDS_ON,0.5,L'actif IT-01686 dépend de IT-03709.
IT-02965,IT-09271,DEPENDS_ON,0.5,L'actif IT-02965 dépend de IT-09271.
IT-03799,IT-03446,DEPENDS_ON,0.5,L'actif IT-03799 dépend de IT-03446.
IT-03571,IT-09137,DEPENDS_ON,0.8,L'actif IT-03571 dépend de IT-09137.
IT-02787,IT-06970,DEPENDS_ON,0.5,L'actif IT-02787 dépend de IT-06970.
IT-03747,IT-04769,DEPENDS_ON,1.0,L'actif IT-03747 dépend de IT-04769.
IT-06503,IT-05655,DEPENDS_ON,1.0,L'actif IT-06503 dépend de IT-05655.
IT-03375,IT-08516,DEPENDS_ON,0.8,L'actif IT-03375 dépend de IT-08516.
IT-01122,IT-06587,DEPENDS_ON,0.5,L'actif IT-01122 dépend de IT-06587.
IT-06624,IT-02718,DEPENDS_ON,1.0,L'actif IT-06624 dépend de IT-02718.
IT-05240,IT-03310,DEPENDS_ON,1.0,L'actif IT-05240 dépend de IT-03310.
IT-07961,IT-09742,DEPENDS_ON,1.0,L'actif IT-07961 dépend de IT-09742.
IT-08637,IT-01224,DEPENDS_ON,0.8,L'actif IT-08637 dépend de IT-01224.
IT-00093,IT-09828,DEPENDS_ON,1.0,L'actif IT-00093 dépend de IT-09828.
IT-02980,IT-08146,DEPENDS_ON,1.0,L'actif IT-02980 dépend de IT-08146.
IT-00488,IT-05523,DEPENDS_ON,0.8,L'actif IT-00488 dépend de IT-05523.
IT-04136,IT-02470,DEPENDS_ON,0.5,L'actif IT-04136 dépend de IT-02470.
IT-02704,IT-09013,DEPENDS_ON,1.0,L'actif IT-02704 dépend de IT-09013.
IT-00468,IT-09678,DEPENDS_ON,0.8,L'actif IT-00468 dépend de IT-09678.
IT-03961,IT-08191,DEPENDS_ON,0.5,L'actif IT-03961 dépend de IT-08191.
IT-01236,IT-07362,DEPENDS_ON,1.0,L'actif IT-01236 dépend de IT-07362.
IT-00301,IT-07784,DEPENDS_ON,0.5,L'actif IT-00301 dépend de IT-07784.
IT-01423,IT-02342,DEPENDS_ON,0.8,L'actif IT-01423 dépend de IT-02342.
IT-07915,IT-09462,DEPENDS_ON,1.0,L'actif IT-07915 dépend de IT-09462.
IT-01687,IT-03643,DEPENDS_ON,1.0,L'actif IT-01687 dépend de IT-03643.
